problem,n,init_id,direction,linesearch,iterations,nfev,ngev,cpu_time_sec,success,reason,maxIter,tol,gradTol,alphamax,rho,sigma,delta,hz_mu,hz_c,hz_ita
"IKK1",10,10,"sd","dwolfe1",170,399,289,0.39,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",10,11,"sd","dwolfe1",171,401,290,0.392,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",10,12,"sd","dwolfe1",172,404,292,0.394,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",10,13,"sd","dwolfe1",173,406,294,0.396,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",10,14,"sd","dwolfe1",174,408,295,0.398,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",10,15,"sd","dwolfe1",175,411,297,0.4,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",10,16,"sd","dwolfe1",176,413,299,0.402,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",10,17,"sd","dwolfe1",177,415,300,0.404,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",10,18,"sd","dwolfe1",178,418,302,0.406,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",10,19,"sd","dwolfe1",179,420,304,0.408,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",10,20,"sd","dwolfe1",,,,,0,"no_progress",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,1,"hz","dwolfe1",81,141,105,0.334,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,2,"hz","dwolfe1",82,143,106,0.338,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,3,"hz","dwolfe1",83,145,107,0.342,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,4,"hz","dwolfe1",84,147,109,0.346,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,5,"hz","dwolfe1",85,148,110,0.35,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,6,"hz","dwolfe1",86,150,111,0.354,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,7,"hz","dwolfe1",87,152,113,0.358,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,8,"hz","dwolfe1",88,154,114,0.362,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,9,"hz","dwolfe1",89,155,115,0.366,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,10,"hz","dwolfe1",80,140,104,0.33,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,11,"hz","dwolfe1",81,141,105,0.334,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,12,"hz","dwolfe1",82,143,106,0.338,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,13,"hz","dwolfe1",83,145,107,0.342,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,14,"hz","dwolfe1",84,147,109,0.346,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,15,"hz","dwolfe1",85,148,110,0.35,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,16,"hz","dwolfe1",86,150,111,0.354,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,17,"hz","dwolfe1",87,152,113,0.358,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,18,"hz","dwolfe1",88,154,114,0.362,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,19,"hz","dwolfe1",89,155,115,0.366,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,20,"hz","dwolfe1",80,140,104,0.33,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,1,"hz","dwolfe2",101,191,141,0.424,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,2,"hz","dwolfe2",102,193,142,0.428,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,3,"hz","dwolfe2",103,195,144,0.432,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,4,"hz","dwolfe2",104,197,145,0.436,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,5,"hz","dwolfe2",105,199,147,0.44,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,6,"hz","dwolfe2",106,201,148,0.444,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,7,"hz","dwolfe2",107,203,149,0.448,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,8,"hz","dwolfe2",108,205,151,0.452,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,9,"hz","dwolfe2",109,207,152,0.456,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,10,"hz","dwolfe2",100,190,140,0.42,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,11,"hz","dwolfe2",101,191,141,0.424,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,12,"hz","dwolfe2",102,193,142,0.428,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,13,"hz","dwolfe2",103,195,144,0.432,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,14,"hz","dwolfe2",104,197,145,0.436,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,15,"hz","dwolfe2",105,199,147,0.44,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,16,"hz","dwolfe2",106,201,148,0.444,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,17,"hz","dwolfe2",107,203,149,0.448,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,18,"hz","dwolfe2",108,205,151,0.452,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,19,"hz","dwolfe2",109,207,152,0.456,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,20,"hz","dwolfe2",100,190,140,0.42,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,1,"sd","qwolfe",151,309,226,0.634,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,2,"sd","qwolfe",152,311,228,0.638,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,3,"sd","qwolfe",153,313,229,0.642,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,4,"sd","qwolfe",154,315,231,0.646,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,5,"sd","qwolfe",155,317,232,0.65,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,6,"sd","qwolfe",156,319,234,0.654,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,7,"sd","qwolfe",157,321,235,0.658,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,8,"sd","qwolfe",158,323,237,0.662,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,9,"sd","qwolfe",159,325,238,0.666,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,10,"sd","qwolfe",150,307,225,0.63,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,11,"sd","qwolfe",151,309,226,0.634,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,12,"sd","qwolfe",152,311,228,0.638,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,13,"sd","qwolfe",153,313,229,0.642,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,14,"sd","qwolfe",154,315,231,0.646,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,15,"sd","qwolfe",155,317,232,0.65,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,16,"sd","qwolfe",156,319,234,0.654,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,17,"sd","qwolfe",157,321,235,0.658,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,18,"sd","qwolfe",158,323,237,0.662,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,19,"sd","qwolfe",159,325,238,0.666,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,20,"sd","qwolfe",150,307,225,0.63,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,1,"prp","qwolfe",171,376,273,0.724,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,2,"prp","qwolfe",172,378,275,0.728,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,3,"prp","qwolfe",173,380,276,0.732,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,4,"prp","qwolfe",174,382,278,0.736,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,5,"prp","qwolfe",175,385,280,0.74,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,6,"prp","qwolfe",176,387,281,0.744,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,7,"prp","qwolfe",177,389,283,0.748,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,8,"prp","qwolfe",178,391,284,0.752,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,9,"prp","qwolfe",179,393,286,0.756,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,10,"prp","qwolfe",170,374,272,0.72,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,11,"prp","qwolfe",171,376,273,0.724,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,12,"prp","qwolfe",172,378,275,0.728,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,13,"prp","qwolfe",173,380,276,0.732,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,14,"prp","qwolfe",174,382,278,0.736,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,15,"prp","qwolfe",175,385,280,0.74,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,16,"prp","qwolfe",176,387,281,0.744,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,17,"prp","qwolfe",177,389,283,0.748,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,18,"prp","qwolfe",178,391,284,0.752,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,19,"prp","qwolfe",179,393,286,0.756,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,20,"prp","qwolfe",170,374,272,0.72,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,1,"sd","dwolfe1",191,448,324,0.814,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,2,"sd","dwolfe1",192,451,326,0.818,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,3,"sd","dwolfe1",193,453,328,0.822,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,4,"sd","dwolfe1",194,455,329,0.826,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,5,"sd","dwolfe1",195,458,331,0.83,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,6,"sd","dwolfe1",196,460,333,0.834,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,7,"sd","dwolfe1",197,462,334,0.838,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,8,"sd","dwolfe1",198,465,336,0.842,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,9,"sd","dwolfe1",199,467,338,0.846,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,10,"sd","dwolfe1",190,446,323,0.81,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,11,"sd","dwolfe1",191,448,324,0.814,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,12,"sd","dwolfe1",192,451,326,0.818,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,13,"sd","dwolfe1",193,453,328,0.822,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,14,"sd","dwolfe1",194,455,329,0.826,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,15,"sd","dwolfe1",195,458,331,0.83,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,16,"sd","dwolfe1",196,460,333,0.834,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,17,"sd","dwolfe1",197,462,334,0.838,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,18,"sd","dwolfe1",198,465,336,0.842,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,19,"sd","dwolfe1",199,467,338,0.846,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"IKK1",20,20,"sd","dwolfe1",,,,,0,"no_progress",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,1,"hz","dwolfe1",61,106,79,0.071,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,2,"hz","dwolfe1",62,108,80,0.072,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,3,"hz","dwolfe1",63,110,81,0.073,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,4,"hz","dwolfe1",64,112,83,0.074,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,5,"hz","dwolfe1",65,113,84,0.075,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,6,"hz","dwolfe1",66,115,85,0.076,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,7,"hz","dwolfe1",67,117,87,0.077,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,8,"hz","dwolfe1",68,119,88,0.078,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,9,"hz","dwolfe1",69,120,89,0.079,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,10,"hz","dwolfe1",60,105,78,0.07,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,11,"hz","dwolfe1",61,106,79,0.071,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,12,"hz","dwolfe1",62,108,80,0.072,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,13,"hz","dwolfe1",63,110,81,0.073,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,14,"hz","dwolfe1",64,112,83,0.074,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,15,"hz","dwolfe1",65,113,84,0.075,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,16,"hz","dwolfe1",66,115,85,0.076,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,17,"hz","dwolfe1",67,117,87,0.077,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,18,"hz","dwolfe1",68,119,88,0.078,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,19,"hz","dwolfe1",69,120,89,0.079,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,20,"hz","dwolfe1",60,105,78,0.07,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,1,"hz","dwolfe2",81,153,113,0.101,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,2,"hz","dwolfe2",82,155,114,0.102,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,3,"hz","dwolfe2",83,157,116,0.103,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,4,"hz","dwolfe2",84,159,117,0.104,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,5,"hz","dwolfe2",85,161,118,0.105,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,6,"hz","dwolfe2",86,163,120,0.106,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,7,"hz","dwolfe2",87,165,121,0.107,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,8,"hz","dwolfe2",88,167,123,0.108,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,9,"hz","dwolfe2",89,169,124,0.109,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,10,"hz","dwolfe2",80,152,112,0.1,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,11,"hz","dwolfe2",81,153,113,0.101,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,12,"hz","dwolfe2",82,155,114,0.102,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,13,"hz","dwolfe2",83,157,116,0.103,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,14,"hz","dwolfe2",84,159,117,0.104,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,15,"hz","dwolfe2",85,161,118,0.105,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,16,"hz","dwolfe2",86,163,120,0.106,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,17,"hz","dwolfe2",87,165,121,0.107,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,18,"hz","dwolfe2",88,167,123,0.108,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,19,"hz","dwolfe2",89,169,124,0.109,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,20,"hz","dwolfe2",80,152,112,0.1,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,1,"sd","qwolfe",131,268,196,0.161,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,2,"sd","qwolfe",132,270,198,0.162,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,3,"sd","qwolfe",133,272,199,0.163,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,4,"sd","qwolfe",134,274,201,0.164,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,5,"sd","qwolfe",135,276,202,0.165,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,6,"sd","qwolfe",136,278,204,0.166,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,7,"sd","qwolfe",137,280,205,0.167,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,8,"sd","qwolfe",138,282,207,0.168,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,9,"sd","qwolfe",139,284,208,0.169,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,10,"sd","qwolfe",130,266,195,0.16,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,11,"sd","qwolfe",131,268,196,0.161,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,12,"sd","qwolfe",132,270,198,0.162,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,13,"sd","qwolfe",133,272,199,0.163,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,14,"sd","qwolfe",134,274,201,0.164,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,15,"sd","qwolfe",135,276,202,0.165,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,16,"sd","qwolfe",136,278,204,0.166,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,17,"sd","qwolfe",137,280,205,0.167,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,18,"sd","qwolfe",138,282,207,0.168,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,19,"sd","qwolfe",139,284,208,0.169,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,20,"sd","qwolfe",130,266,195,0.16,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,1,"prp","qwolfe",151,332,241,0.191,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,2,"prp","qwolfe",152,334,243,0.192,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,3,"prp","qwolfe",153,336,244,0.193,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,4,"prp","qwolfe",154,338,246,0.194,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,5,"prp","qwolfe",155,341,248,0.195,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,6,"prp","qwolfe",156,343,249,0.196,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,7,"prp","qwolfe",157,345,251,0.197,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,8,"prp","qwolfe",158,347,252,0.198,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,9,"prp","qwolfe",159,349,254,0.199,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,10,"prp","qwolfe",150,330,240,0.19,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,11,"prp","qwolfe",151,332,241,0.191,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,12,"prp","qwolfe",152,334,243,0.192,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,13,"prp","qwolfe",153,336,244,0.193,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,14,"prp","qwolfe",154,338,246,0.194,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,15,"prp","qwolfe",155,341,248,0.195,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,16,"prp","qwolfe",156,343,249,0.196,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,17,"prp","qwolfe",157,345,251,0.197,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,18,"prp","qwolfe",158,347,252,0.198,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,19,"prp","qwolfe",159,349,254,0.199,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"TE8",5,20,"prp","qwolfe",150,330,240,0.19,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
